# Flux, Flux std, Time, Time std, x-centroid, x-centroid std, y-centroid, y-centroid std, x-PSF width, x-PSF width std, y-PSF width, y-PSF width std, bg flux, bg flux std, bg flux err, bg flux err std]
6.031705324029217081e+02 5.119371861053871875e+00 5.739276603845370119e+04 4.242208890217348104e-04 1.515213310034515004e+01 1.433328338797665129e-02 1.515003453878457407e+01 1.523591205829209934e-02 7.077165043377315889e-01 6.980350436790738744e-03 6.726454238114751849e-01 1.046228013207393948e-02 1.686973524093627930e+01 2.795582521870446868e+00 2.514454005912659795e+01 7.892269262925089013e-01
6.011754330977003065e+02 5.918367056626935963e+00 5.739276004815370106e+04 4.242208890217348104e-04 1.515433606838254121e+01 1.461542382632828423e-02 1.515273914935528765e+01 1.189974414997537616e-02 7.091828790483734046e-01 6.790421617668262501e-03 6.701892798494569758e-01 8.457724420566315945e-03 1.678872776031494141e+01 2.871278296654821371e+00 2.541144343708035080e+01 8.112433213358944961e-01
6.025541602831597174e+02 5.630829878793450760e+00 5.739275256035370694e+04 4.242208890217348104e-04 1.513724158516427210e+01 1.388863043521689454e-02 1.515455371127646345e+01 1.068114273289662818e-02 7.051777836199388805e-01 6.144175198250881841e-03 6.719929045617643038e-01 8.453428101690146565e-03 1.680664920806884766e+01 3.025983287016856593e+00 2.518568250342309511e+01 8.118119499414261364e-01
6.024953595530564598e+02 4.955050703321015604e+00 5.739274657015370758e+04 4.242208890217348646e-04 1.516129786482978758e+01 1.281243875559733188e-02 1.514645361271256618e+01 1.414234288275739715e-02 7.087014003767129200e-01 6.967946614880747049e-03 6.685418392651729658e-01 9.744486550854095097e-03 1.642291641235351562e+01 2.839777482482110038e+00 2.520348487125151848e+01 9.675363134813581567e-01
6.026276172460559337e+02 4.814851957724672893e+00 5.739274507255370554e+04 4.242208890217348104e-04 1.516045781675834192e+01 1.632523013480690482e-02 1.514008387886777207e+01 1.477266719235709007e-02 7.055514856615540120e-01 7.950307328096064413e-03 6.628111835547194630e-01 9.616414684986708192e-03 1.683951377868652344e+01 2.670717873024727407e+00 2.524202234905622788e+01 8.869290554596952481e-01
6.044671842362351981e+02 5.235777128243240597e+00 5.739274058005370171e+04 4.242208890217348104e-04 1.516056581587305274e+01 1.345420220246194148e-02 1.513621135039241494e+01 1.465336501359201272e-02 7.083024643349828953e-01 7.126670441059819623e-03 6.623384755981892580e-01 1.017257864755164755e-02 1.689826774597167969e+01 2.897959967520555402e+00 2.524257786795356395e+01 8.651010602329817223e-01
6.033583661726795526e+02 5.495671994046433362e+00 5.739272560465370771e+04 4.242208890217348104e-04 1.515829047646075267e+01 1.511141077822852896e-02 1.514539931390739369e+01 1.151560269884267795e-02 7.095536232250481135e-01 7.381871673117405483e-03 6.653175428101316680e-01 8.280975484349469701e-03 1.669517660140991211e+01 2.755765391500243577e+00 2.536043789141979232e+01 9.565146392884036342e-01
6.035618048976823502e+02 5.584925869596109926e+00 5.739272111205370311e+04 4.242208890217348104e-04 1.515800364561237856e+01 1.038059910451376126e-02 1.515279093671578892e+01 1.519159677852189964e-02 7.072665785061004184e-01 5.857835111052841007e-03 6.704542792543772833e-01 1.081759517709382674e-02 1.670058870315551758e+01 2.756390963179884412e+00 2.522415405332397143e+01 1.114241892413289303e+00
6.028173148693729217e+02 4.738046891268510308e+00 5.739271512155370147e+04 4.242208890217348104e-04 1.515536158017036783e+01 1.360447587667129067e-02 1.514687970882249246e+01 1.073891312610460690e-02 7.082739945616848276e-01 6.544732031373208872e-03 6.677337905299799425e-01 7.929032800150052906e-03 1.649989223480224609e+01 2.868499058311460015e+00 2.545994298130167977e+01 1.089692433447584818e+00
6.032073288573983518e+02 5.314322395914829578e+00 5.739270913155370363e+04 4.242208890217348104e-04 1.516153000042703525e+01 1.545774932205649932e-02 1.514978101620510387e+01 1.083975749252188460e-02 7.083845916320916647e-01 5.981566838337649093e-03 6.698662573263347575e-01 8.658203311976702884e-03 1.642244529724121094e+01 2.882631061352888491e+00 2.539136653855897663e+01 9.267029573297427270e-01
6.022624952304672661e+02 5.227643716605845370e+00 5.739270314145370503e+04 4.242208890217348104e-04 1.515510379383607464e+01 1.303421243995289691e-02 1.514942725323400907e+01 1.255756596083714913e-02 7.055977621918985143e-01 6.964520062879901892e-03 6.693863791170611144e-01 8.387434272700168905e-03 1.629488325119018555e+01 2.929625143853771263e+00 2.557586692694983199e+01 8.112547601897962535e-01
6.025895601229634622e+02 5.159496635119712238e+00 5.739269864865370619e+04 4.242208890217348104e-04 1.515571791310379091e+01 1.483140024779613063e-02 1.515584918816978544e+01 1.510048406026824608e-02 7.072629669621595117e-01 6.721026918507481615e-03 6.735050766304611081e-01 1.023623720148909150e-02 1.692109966278076172e+01 2.713100782635897712e+00 2.574116227759878939e+01 1.053183962432642229e+00
6.041027462329891478e+02 4.940498910558847712e+00 5.739269565355370287e+04 4.242208890217348104e-04 1.516929224751993210e+01 1.445414304513700961e-02 1.514976997646149748e+01 1.336069570341871446e-02 7.123200311472179802e-01 7.119631276593008443e-03 6.707675044013817756e-01 8.074236131717973594e-03 1.702012538909912109e+01 2.898647788828943916e+00 2.552753506795077953e+01 1.207948150340046434e+00
6.028128620751365361e+02 4.333687265496569019e+00 5.739268966365370579e+04 4.242208890217348104e-04 1.515515635295610153e+01 1.491929567265734558e-02 1.515755537667637753e+01 9.411383459221626599e-03 7.047382935079947730e-01 7.237409799630029929e-03 6.740491807527688728e-01 7.623724529579264247e-03 1.678560829162597656e+01 2.641353807817114152e+00 2.536667534692360704e+01 6.928347676647192976e-01
6.042585887306006498e+02 6.099416869766105975e+00 5.739268517055370467e+04 4.242208890217348646e-04 1.515761292283077921e+01 1.187889711249023872e-02 1.515929642625286355e+01 1.390661095858659359e-02 7.085420663682860942e-01 7.170143361407624663e-03 6.760463685004283185e-01 9.806802438554163351e-03 1.658408164978027344e+01 2.891204914157412098e+00 2.519244651512384081e+01 6.243591119833753478e-01
6.046049192678707414e+02 5.191209235981940395e+00 5.739268217605370592e+04 4.242208890217348104e-04 1.517571873318556186e+01 1.886900185835336391e-02 1.515408658687245769e+01 1.746705538716558648e-02 7.126014570284429084e-01 8.248939803164821380e-03 6.722524530487273831e-01 1.041999640256624157e-02 1.637970733642578125e+01 2.858622439566849582e+00 2.529656190103643709e+01 7.825193219754766893e-01
6.048572987080478924e+02 4.829574135200952689e+00 5.739267768275370327e+04 4.242208890217348104e-04 1.515777994867988632e+01 1.295476701321759613e-02 1.515580766531268964e+01 1.159765992870203863e-02 7.088101696069832869e-01 6.850774546341694554e-03 6.747327622478311859e-01 7.924271771110581730e-03 1.646924161911010742e+01 3.072433308150738451e+00 2.549343081120958487e+01 1.149733022570793572e+00
6.075479624622516894e+02 5.393123834260905802e+00 5.739267618555370427e+04 4.242208890217348104e-04 1.515926890615690326e+01 1.470811682406768413e-02 1.517051916196130357e+01 1.213428995579699660e-02 7.099555794804061071e-01 6.633912905531918168e-03 6.813708933558263459e-01 8.217004177171837939e-03 1.657201671600341797e+01 2.862776592771807849e+00 2.578665142737201421e+01 9.079490820694550157e-01
6.041069697804620091e+02 4.847050527551041377e+00 5.739267319035370747e+04 4.242208890217348104e-04 1.515485793324053532e+01 1.017586299786332055e-02 1.516221157777939510e+01 1.261329923138811843e-02 7.065834955098144743e-01 5.918432208283801177e-03 6.753033607314717912e-01 8.684735392397793796e-03 1.665142250061035156e+01 2.851298874599114352e+00 2.553718633327093102e+01 1.048544231150196238e+00
6.039461403779279181e+02 4.449336935074100552e+00 5.739267169295370695e+04 4.242208890217348104e-04 1.517201423904304924e+01 1.439722086027348837e-02 1.516243859496059088e+01 1.295488814916185248e-02 7.095949381139103895e-01 7.251796711142738036e-03 6.751867761270444745e-01 1.042544522849460711e-02 1.634987831115722656e+01 2.964107717269728770e+00 2.554910753734530005e+01 7.106339658645810520e-01
6.046140095325683887e+02 5.142013835890328011e+00 5.739266420495370403e+04 4.242208890217348104e-04 1.516974186080849130e+01 1.565876476754616761e-02 1.514968856673567998e+01 1.506577553440148660e-02 7.106444743459814362e-01 6.797471125233592835e-03 6.691182354975951929e-01 1.007163508458495602e-02 1.640379524230957031e+01 2.960500649690015251e+00 2.552652549860320264e+01 1.052318215645718924e+00
6.054460378009900978e+02 5.225493859335037961e+00 5.739265971265370172e+04 4.242208890217348104e-04 1.515391216578100320e+01 1.508677461196255426e-02 1.515562525626494761e+01 1.485275527714573218e-02 7.067280363384882413e-01 6.551226843287652653e-03 6.721692720890164452e-01 9.746253135969648596e-03 1.628234529495239258e+01 2.764123127061361096e+00 2.552260299058264792e+01 9.535883416399969503e-01
6.049343531020531373e+02 5.666499330899621434e+00 5.739265671735370415e+04 4.242208890217348104e-04 1.516793725925565361e+01 1.243998840107396649e-02 1.516087134795424340e+01 1.161079645225484083e-02 7.096492578540484208e-01 7.387596336986894732e-03 6.764278840908291013e-01 8.343438006913840924e-03 1.653106880187988281e+01 3.059236008233960469e+00 2.551175051081958145e+01 1.092262951917744029e+00
6.071287960494669278e+02 6.309234086470259406e+00 5.739264922955370275e+04 4.242208890217348104e-04 1.516429873388342386e+01 1.114609839979878794e-02 1.515956982327946534e+01 1.303911105911613466e-02 7.093905930910400226e-01 6.669300620842686690e-03 6.758831869264786407e-01 8.094888967889858275e-03 1.625337982177734375e+01 2.842469947774323380e+00 2.534124519209283477e+01 7.395067491153478612e-01
6.060514615680399402e+02 5.272319531839778861e+00 5.739264174185370211e+04 4.242208890217348104e-04 1.515280533864977031e+01 1.063619669968612902e-02 1.516777844348666093e+01 1.190697477274802081e-02 7.080659707304028938e-01 6.292559810249335160e-03 6.820018857223520969e-01 9.551344462101787197e-03 1.634114027023315430e+01 2.787040334480544335e+00 2.538318715143956084e+01 1.022774789373010584e+00
6.047563121572605951e+02 5.368888568284678087e+00 5.739263724945370632e+04 4.242208890217348104e-04 1.516604830726974384e+01 1.105469532158397106e-02 1.516229464985665487e+01 1.423491782977323247e-02 7.091319461723770701e-01 6.209602955890847209e-03 6.785724857994981374e-01 8.422246340065655743e-03 1.650391912460327148e+01 2.856509684316393294e+00 2.556029351075529021e+01 8.228879250594978156e-01
6.056445280108969200e+02 5.810395038215316887e+00 5.739263575165370275e+04 4.242208890217348104e-04 1.516751720443393658e+01 1.129125739618613324e-02 1.516111313930905879e+01 1.696414423123411216e-02 7.112079728438749360e-01 6.349432474236638146e-03 6.753574506192770999e-01 1.079745455983802636e-02 1.663277626037597656e+01 2.950042817922587712e+00 2.540896933983271921e+01 1.328208191327592047e+00
6.051323384645868373e+02 4.600294869296956080e+00 5.739263125905370543e+04 4.242208890217348104e-04 1.516104907131476232e+01 1.862258277219170158e-02 1.516609885408348823e+01 1.800170902579923890e-02 7.094386736455022824e-01 7.525422136317429060e-03 6.794848017292631770e-01 1.260968508358780230e-02 1.648223972320556641e+01 2.661284084540629369e+00 2.555066478641714767e+01 1.047260455918916033e+00
6.050672837933907431e+02 4.801429764763239127e+00 5.739262676625370659e+04 4.242208890217348104e-04 1.516175870298466322e+01 1.146826270822327680e-02 1.516773246416259546e+01 1.729690753384035412e-02 7.082848619503010479e-01 5.857308123927900366e-03 6.786295868800292785e-01 1.140795986585084985e-02 1.678840017318725586e+01 2.752671351224585727e+00 2.554474925309245492e+01 9.999478706428085450e-01
6.063815806384557163e+02 5.326861998379046170e+00 5.739261478605370212e+04 4.242208890217348104e-04 1.515390002507605516e+01 1.613395136411275091e-02 1.516822524681203710e+01 1.174728903649878767e-02 7.070269624535852060e-01 6.567817372102005558e-03 6.808302038350033669e-01 8.613441043861694985e-03 1.656973457336425781e+01 2.853358686537237343e+00 2.541406009337703864e+01 9.111863942148529238e-01
6.044152240194288197e+02 5.112355348314486569e+00 5.739261927855370595e+04 4.242208890217348104e-04 1.516709678639507786e+01 1.747596877129802342e-02 1.516568780279126827e+01 1.009673166003534177e-02 7.121917669425726904e-01 7.139131254525207283e-03 6.783369032757954331e-01 8.316626643491089113e-03 1.645701599121093750e+01 2.741053519044793330e+00 2.560757537434870201e+01 9.639443882080779291e-01
6.047752589669133840e+02 5.065352560860296727e+00 5.739260879575370200e+04 4.242208890217348646e-04 1.516540627184284595e+01 1.360206006040076687e-02 1.516509796727369874e+01 1.220971402631425458e-02 7.087464312524005550e-01 6.708150389660146561e-03 6.785830357624359488e-01 8.822651973944214271e-03 1.656769847869873047e+01 2.877078007703500084e+00 2.518995580954731750e+01 8.922035966506298710e-01
6.045300433758092140e+02 4.918718989460590052e+00 5.739260580495370232e+04 4.242208890217348104e-04 1.514815785711007479e+01 1.905801760718832394e-02 1.516691045045046238e+01 1.249457372239886309e-02 7.061810375473355217e-01 6.998125841801850454e-03 6.803642645924533605e-01 8.827389163962333016e-03 1.637889862060546875e+01 3.053754520053829857e+00 2.549383883422946795e+01 9.369417870804707116e-01
6.044675453663350027e+02 5.635172749391939462e+00 5.739260280545370188e+04 4.242208890217348104e-04 1.515253078849680080e+01 1.357845802111541135e-02 1.517356932499633793e+01 1.158756170143725520e-02 7.076763920666329089e-01 6.664118609921443337e-03 6.811213366916597511e-01 7.303860976410535451e-03 1.669604825973510742e+01 2.700838983439434404e+00 2.523836515227647226e+01 7.763401472465517594e-01
6.051537544819900631e+02 5.246378048976668929e+00 5.739259382065370301e+04 4.242208890217348646e-04 1.516258645615200074e+01 1.468427547853267540e-02 1.517354645283826642e+01 1.455954420592750313e-02 7.076393142032655348e-01 7.513085849682285544e-03 6.860174082085701563e-01 9.530641719927315098e-03 1.657234477996826172e+01 2.905344149537378851e+00 2.542922945500340148e+01 8.913186593973232430e-01
6.054455747843870768e+02 5.077308438838874061e+00 5.739258783005370788e+04 4.242208890217348104e-04 1.515492196773892886e+01 1.458641684087929810e-02 1.518388322163604087e+01 1.605986406367846536e-02 7.071813615749097393e-01 7.124391944960490816e-03 6.905501941902697505e-01 1.020883506650094134e-02 1.671299219131469727e+01 2.974957174844197638e+00 2.522400654924998875e+01 8.801368104462317099e-01
6.058685362881202536e+02 5.284186901782812029e+00 5.739258483515370608e+04 4.242208890217348104e-04 1.515989592890747595e+01 1.916242349804965495e-02 1.518631380662063179e+01 1.496019368567139823e-02 7.069699546914169908e-01 7.919032476599915243e-03 6.927762671808321837e-01 1.034562373238732610e-02 1.623220825195312500e+01 2.810061221709867052e+00 2.540587797164727846e+01 9.616084564868293549e-01
6.052417880656796569e+02 5.028967957106076803e+00 5.739258183995370200e+04 4.242208890217348104e-04 1.515690965544134627e+01 1.241012372331228193e-02 1.518809375361129632e+01 1.214472142090839216e-02 7.080275379730782692e-01 5.854933850505775715e-03 6.923034241865544391e-01 8.343657176815564777e-03 1.637659358978271484e+01 3.066332314228665368e+00 2.552073595142104523e+01 8.397909699879704259e-01
6.041420341857256062e+02 4.765950654200842074e+00 5.739257884485370596e+04 4.242208890217348104e-04 1.516807223685997563e+01 1.560388854041514298e-02 1.518192137710305190e+01 2.194263308055469444e-02 7.099291242339627050e-01 6.561439014977396567e-03 6.858491373955660775e-01 1.347097520159038289e-02 1.664413452148437500e+01 2.699306514749272523e+00 2.544040348331044754e+01 1.200127191873059163e+00
6.040015158436202682e+02 4.421106501176285342e+00 5.739256836185370776e+04 4.242208890217348104e-04 1.515794737627882505e+01 1.512117216653178185e-02 1.518769287246590949e+01 1.551167007429875115e-02 7.094941620742478694e-01 5.817364711017914899e-03 6.933230506091848655e-01 9.747716055942977700e-03 1.662342166900634766e+01 2.883109805930663239e+00 2.523451024180370439e+01 1.259824075552974154e+00
6.051358658434503468e+02 4.505991479237436259e+00 5.739256536685370520e+04 4.242208890217348104e-04 1.516665238884248801e+01 1.307110998879592624e-02 1.518278399871191908e+01 1.179791788611727656e-02 7.124194380117785386e-01 6.418244632284378533e-03 6.896513420179062326e-01 7.018307909470141229e-03 1.651162815093994141e+01 2.909707514098353709e+00 2.546936510604824022e+01 8.194972071211960030e-01
6.058497067126816091e+02 5.525505820428288750e+00 5.739255937675370660e+04 4.242208890217348104e-04 1.514463751733770991e+01 1.174900262214647814e-02 1.519754245411863280e+01 1.516092228893479651e-02 7.068058804852742627e-01 6.079297809343129841e-03 6.989920830149195519e-01 9.984516533701632071e-03 1.655462598800659180e+01 2.873919435359510555e+00 2.544325307971591243e+01 8.626737123834191667e-01
6.045681209525332633e+02 5.313208288975497240e+00 5.739254889405370341e+04 4.242208890217348104e-04 1.515909207554644667e+01 1.391945969732360892e-02 1.519310660834352156e+01 1.193028085122817966e-02 7.083898026917723190e-01 7.094186872593273401e-03 6.959249051061571212e-01 9.226799771678804996e-03 1.625110721588134766e+01 2.970337474487451779e+00 2.560773851700712100e+01 1.021065264199119138e+00
6.045083962037684842e+02 6.205535471967516870e+00 5.739253691345370316e+04 4.242208890217348104e-04 1.516260308824541170e+01 1.662197072247012519e-02 1.519993101289488990e+01 2.091920010103058905e-02 7.101319833367621959e-01 6.597920760320256581e-03 6.985670526630901600e-01 1.335568481057304926e-02 1.640208864212036133e+01 2.871025200880554795e+00 2.562763212519864453e+01 9.898250555324530353e-01
6.052807505175147753e+02 5.601907088047575201e+00 5.739253092325370380e+04 4.242208890217348646e-04 1.515176719017714291e+01 1.240755885292091354e-02 1.521384641813340011e+01 1.501226416304402185e-02 7.060364693877512199e-01 6.809617619416368471e-03 7.080899573944301473e-01 1.013881057761327129e-02 1.666530418395996094e+01 2.749305604123048585e+00 2.542907218170921624e+01 8.535508417489749977e-01
6.046262617530846910e+02 4.693195799436482574e+00 5.739252343535370164e+04 4.242208890217348104e-04 1.516036947826670200e+01 1.209514799797455249e-02 1.520137938482496232e+01 1.566808780375804344e-02 7.101087771231675561e-01 7.409836757921468148e-03 7.017678334444991117e-01 1.005080752978312897e-02 1.642478561401367188e+01 2.756939891015399269e+00 2.571110081267583425e+01 8.254714715486211052e-01
6.055216204640055366e+02 4.740640885613832900e+00 5.739250696235370560e+04 4.242208890217348104e-04 1.515744225092758946e+01 1.139631087443768176e-02 1.519152526929313041e+01 1.930197396630847079e-02 7.075208781852668771e-01 6.517068947536492837e-03 6.954937023833260845e-01 1.162981053050430105e-02 1.640514802932739258e+01 2.848017028073359658e+00 2.557345954912756980e+01 1.125050202787223341e+00
6.040977551604981954e+02 5.872945555433060960e+00 5.739249647955370165e+04 4.242208890217348104e-04 1.515585715477842754e+01 1.071310869711704708e-02 1.519052724344269834e+01 1.716467002542365963e-02 7.062225818689733536e-01 5.869730906209174627e-03 6.938555016552958588e-01 1.058582792945890992e-02 1.655813217163085938e+01 2.938264939263302011e+00 2.572667048657467959e+01 1.594404047735000551e+00
6.050682755683983487e+02 4.819389484115010447e+00 5.739250247015370405e+04 4.242208890217348104e-04 1.515064617169514705e+01 1.660351922628097721e-02 1.519678578243350131e+01 1.866488669389054431e-02 7.085940352836023193e-01 6.804490722196757102e-03 6.953979970995199933e-01 1.281252139072618437e-02 1.635062932968139648e+01 2.767352790369208115e+00 2.551120794562994121e+01 1.133078373556940299e+00
6.023633131799513194e+02 5.740615912532430087e+00 5.739249198685370357e+04 4.242208890217348104e-04 1.515253814066723947e+01 1.266126243239542280e-02 1.519171734795657436e+01 1.843615955937099454e-02 7.070325817702856064e-01 6.721788330975899707e-03 6.957860613989224063e-01 1.165249193321399486e-02 1.619273900985717773e+01 2.759521065743545165e+00 2.527739493963770201e+01 1.039330703504682374e+00
6.046727384352639092e+02 4.863780508043316964e+00 5.739248749475370278e+04 4.242208890217348104e-04 1.515275074370986275e+01 1.289154604891389055e-02 1.520403118588639124e+01 1.239197412671400565e-02 7.051339432170686816e-01 6.244211268129792186e-03 7.013884500021970725e-01 7.935323710938194802e-03 1.634442663192749023e+01 2.874351054850337928e+00 2.553667647944282137e+01 8.445796951082827908e-01
6.052512848955418576e+02 4.956508981198513908e+00 5.739248300055370783e+04 4.242208890217348104e-04 1.514667653644413647e+01 1.418874657022135832e-02 1.521257788858311599e+01 1.453591559886571564e-02 7.048530009222098158e-01 7.250283938290894362e-03 7.057045739207123969e-01 8.144585047501692876e-03 1.630281496047973633e+01 2.715702751744544230e+00 2.512493769733930193e+01 6.952734520683198083e-01
6.035468262407391649e+02 5.039605277391821403e+00 5.739247850875370204e+04 4.242208890217348104e-04 1.515859062965557946e+01 1.302169295111043484e-02 1.520129119947248242e+01 1.849124125270065061e-02 7.074754523310183840e-01 5.848200899737556607e-03 7.011565046841328197e-01 1.198192710368270290e-02 1.638132143020629883e+01 2.806701248349221078e+00 2.542165079383559601e+01 8.984723107628295180e-01
6.048596785314369981e+02 6.678965029864455616e+00 5.739247401525370515e+04 4.242208890217348104e-04 1.513846449649963866e+01 1.930555022605576904e-02 1.521125273062693672e+01 1.371333920676394598e-02 7.048363429402091374e-01 7.057106205825733683e-03 7.055560422619582273e-01 8.417377043988384308e-03 1.608046340942382812e+01 2.731546905491741395e+00 2.548745389539277184e+01 9.949437372784263323e-01
6.037917763614507294e+02 5.218686540659946083e+00 5.739246802485370426e+04 4.242208890217348104e-04 1.514119423394610742e+01 1.419861604004860577e-02 1.520370340767143880e+01 1.721702662064840406e-02 7.051678958002873809e-01 6.712244995979211454e-03 7.005756241056440015e-01 1.024648181058805674e-02 1.642864274978637695e+01 2.987352093071975023e+00 2.543156709765690948e+01 9.297212252705893132e-01
6.053623032223962355e+02 5.706135121060388116e+00 5.739246502985370171e+04 4.242208890217348104e-04 1.515974792379522285e+01 1.275625222570436409e-02 1.521746313952485252e+01 1.552462821141399607e-02 7.088912264972362376e-01 5.755898043253964390e-03 7.111337654893660210e-01 1.024988854130121606e-02 1.633927631378173828e+01 2.870310647770611290e+00 2.560030070603222896e+01 1.063560610138128970e+00
6.032535938570737244e+02 5.154880160776244225e+00 5.739245903965370235e+04 4.242208890217348104e-04 1.516020385836954887e+01 1.584124311825076820e-02 1.520610650709640232e+01 1.670443899146657404e-02 7.077483831703594852e-01 8.530760993681564194e-03 7.028594077439611620e-01 1.067442280723609332e-02 1.638996410369873047e+01 2.921156240973584506e+00 2.559957108625341249e+01 9.382478307386605820e-01
6.036974885374186215e+02 5.088227633065223188e+00 5.739245454715370579e+04 4.242208890217348104e-04 1.515126595828215450e+01 1.492628539289171490e-02 1.522032007067250703e+01 1.763032644809867447e-02 7.052027566575653772e-01 7.532001176688117236e-03 7.110677403188190304e-01 1.066676939758235201e-02 1.640569210052490234e+01 2.981682459459150447e+00 2.548612838281375303e+01 1.328472664925288704e+00
6.043497802781960218e+02 5.887310042970652191e+00 5.739244556175370235e+04 4.242208890217348104e-04 1.515026239303053224e+01 1.399276945654792138e-02 1.520409337726317389e+01 1.669817386682878255e-02 7.047279420393333105e-01 6.792757435420322155e-03 7.018584477845326575e-01 1.134241194000910891e-02 1.623458099365234375e+01 2.733656137448591483e+00 2.527767896148299087e+01 1.188646678230602660e+00
6.026049923706506206e+02 6.189761995413648243e+00 5.739243957155370299e+04 4.242208890217348104e-04 1.514396697866022734e+01 1.464799045557925103e-02 1.519890019387533542e+01 1.669669941424811732e-02 7.044528812442283350e-01 8.130574837063149485e-03 6.992018806922267737e-01 1.163768600445589350e-02 1.629205703735351562e+01 2.812591626040162218e+00 2.556589799104885685e+01 1.007991556807497302e+00
6.043397105003288061e+02 4.459778469483177687e+00 5.739242459615370171e+04 4.242208890217348104e-04 1.514966628353332645e+01 1.200015730372421506e-02 1.521449878039298476e+01 1.623878792413937025e-02 7.067124456925283349e-01 6.347806147477841679e-03 7.072710397590121767e-01 9.289115165335573923e-03 1.603459739685058594e+01 2.783131997703454541e+00 2.540125009202525064e+01 9.466752121551065269e-01
